logFC,AveExpr,t,P.Value,adj.P.Val,B,gene_id,Category
0.099398882,0.108272006,3.515427262,0.01619641,0.033876131,-5.029321336,g5131.t1,None
0.010527043,0.024343919,0.382460953,0.717399026,0.769997595,-8.704173371,g7583.t1,None
0.016472655,0.057112095,0.508631167,0.632050317,0.696428052,-8.639594373,g8243.t1,None
0.161982024,0.182249103,4.66603497,0.005107252,0.013378955,-3.707655699,g3433.t1,None
0.26542694,0.207895785,5.117448714,0.0034151,0.009777676,-3.241210708,g7152.t1,None
0.058602963,0.480587487,0.619213152,0.562144141,0.632096686,-8.569508824,g6892.t1,None
0.099500185,0.166157134,2.05964413,0.092847029,0.142530396,-6.943187001,g5627.t1,None
0.30314468,0.306255847,5.116209906,0.003418754,0.009782037,-3.242453056,g7863.t1,None
0.482238399,0.358286335,6.364161669,0.001269541,0.004490338,-2.086412303,g6721.t1,None
0.231904226,0.333851108,2.839771847,0.035069303,0.063754834,-5.893882417,g2220.t1,None
0.385454129,3.241140393,1.045110055,0.342531917,0.422471921,-8.198958729,g6092.t1,None
-0.323172155,2.01426233,-1.583710052,0.172426332,0.238106648,-7.570546434,g3163.t1,None
0.13960274,0.232403883,4.669430792,0.005091311,0.013349339,-3.704041586,g5158.t1,None
-0.09201381,0.2354293,-2.607440754,0.04648504,0.080765216,-6.203259265,g572.t1,None
-0.628194888,0.712287941,-4.686694154,0.005011159,0.013175162,-3.685693671,g9759.t1,None
-0.532087809,0.338619828,-10.32542016,0.00012342,0.000762424,0.657444619,g23.t1,None
0.038603819,0.458162869,0.729363971,0.497593277,0.572075855,-8.488066906,g4644.t1,None
0.048928516,0.043500078,1.873676373,0.118161666,0.17415128,-7.192401348,g12256.t1,None
-1.152416962,2.425546654,-9.351663506,0.000201011,0.001101736,0.081811541,g6376.t1,Downregulated
0.146890872,0.186005905,4.274308805,0.007402825,0.017985648,-4.13567099,g3343.t1,None
0.72475873,1.142762815,5.069218784,0.003560783,0.010091951,-3.289728469,g13834.t1,None
-2.10831233,2.589754543,-5.76060279,0.002007895,0.006434759,-2.622584035,g3297.t1,Downregulated
-0.109589235,0.694046915,-1.195980057,0.283857572,0.36164139,-8.036801657,g2667.t1,None
0.023590451,0.402285526,0.370614484,0.725684143,0.777080306,-8.709356316,g4574.t1,None
0.673365049,3.248779063,8.272889075,0.000365212,0.001735812,-0.622190958,g4605.t1,None
0.926024619,0.979581782,10.17254878,0.000132861,0.000802978,0.570433321,g9892.t1,None
0.222328964,0.300589258,4.479573755,0.006078156,0.015346577,-3.908623683,g2842.t1,None
0.40053066,7.291453583,3.198372429,0.02306616,0.045133361,-5.427609485,g6761.t1,None
-0.57529819,1.034913579,-2.531784021,0.051036624,0.087084555,-6.304925608,g7277.t1,None
-0.068110492,1.873619468,-0.35984272,0.733254488,0.783677726,-8.713934788,g12178.t1,None
0.039725474,0.092661413,1.128772535,0.308821838,0.387955119,-8.110671857,g10207.t1,None
0.012710598,0.216274335,0.361501672,0.732086332,0.782917166,-8.713238018,g11666.t1,None
0.554496688,0.685252929,10.13051834,0.000135606,0.000815828,0.546300757,g2456.t1,None
0.238677547,0.253500081,6.062058834,0.001589795,0.005369695,-2.34973203,g3245.t1,None
0.460209854,0.630901681,7.366043245,0.000637831,0.002666237,-1.278483525,g10976.t1,None
0.302903496,0.319414331,3.108239539,0.02557934,0.049108411,-5.543328968,g10428.t1,None
-0.064239239,0.503348469,-0.87700649,0.419512497,0.499276308,-8.362352271,g578.t1,None
1.029299437,0.697022555,3.265111531,0.021383442,0.042495181,-5.342614961,g8975.t1,Upregulated
-0.321822158,2.469455338,-1.676183717,0.152852203,0.215361408,-7.45186848,g12978.t1,None
-0.588708684,3.067570611,-1.873175919,0.118238638,0.174220757,-7.193066909,g9675.t1,None
-0.824354532,2.952857017,-7.8326734,0.0004754,0.002125371,-0.932704957,g5339.t1,None
0.072402832,0.382735062,2.104589234,0.087621521,0.13555627,-6.882540852,g4105.t1,None
-4.268331718,3.308246582,-25.06082604,1.39978406906387e-06,3.58980596917969e-05,5.920373914,g6061.t1,Downregulated
0.223422585,0.15482963,8.951258228,0.000248995,0.001287554,-0.17068802,g10206.t1,None
-2.293314071,1.799374622,-5.739441477,0.002041798,0.006516219,-2.642131746,g8037.t1,Downregulated
1.137220991,0.835313651,7.002385956,0.000811069,0.003201206,-1.560838002,g4869.t1,Upregulated
-0.091939875,0.378921638,-0.775484453,0.472149594,0.547687825,-8.450742849,g4848.t1,None
-0.076740381,0.775505486,-0.868022754,0.423982641,0.503214588,-8.370505155,g12340.t1,None
-1.110843599,1.379801295,-8.66810591,0.000291216,0.001460655,-0.355367755,g11093.t1,Downregulated
0.589370005,1.267101358,9.692934707,0.00016857,0.000958506,0.289487726,g6315.t1,None
-0.039840752,1.293617263,-0.132156784,0.899869882,0.92376378,-8.779869478,g2266.t1,None
-0.498310837,0.788289569,-3.645662351,0.014071503,0.030387589,-4.869877708,g1949.t1,None
0.217556706,0.878110199,2.688070259,0.042116892,0.074151837,-6.095360909,g747.t1,None
0.218136557,0.138448944,2.899351935,0.032666269,0.060157942,-5.815377192,g7413.t1,None
-0.576604208,0.46109218,-4.520433418,0.00584834,0.014906796,-3.864158931,g5157.t1,None
0.034876585,0.031242253,1.359839013,0.230395371,0.303318189,-7.847134284,g9060.t1,None
1.22249441067803e-05,0.037846593,0.000465295,0.999646239,0.999732175,-8.790278002,g9706.t1,None
1.29664333,8.509198449,6.441231358,0.001200388,0.004297599,-2.020787574,g1256.t1,Upregulated
0.01208141,0.018521482,0.502931916,0.635783303,0.699671357,-8.642873053,g11482.t1,None
-0.030986628,0.07708767,-1.129389364,0.308584276,0.387783535,-8.11000539,g2225.t1,None
-0.660612178,0.810342879,-3.193192691,0.023202851,0.045362301,-5.43423092,g1024.t1,None
1.003907839,0.830237149,15.63475652,1.54503466695849e-05,0.000170829,3.109171621,g888.t1,Upregulated
0.041995569,0.391739214,0.72016256,0.502782815,0.576603704,-8.495291831,g932.t2,None
1.185229569,4.786743085,20.50509464,3.89823688695979e-06,6.7176892741417e-05,4.726486496,g2776.t1,Upregulated
0.082716062,0.078431034,2.790408744,0.03720865,0.066995406,-5.959203005,g8676.t1,None
0.528485457,0.420581516,7.000653904,0.000812018,0.003202757,-1.56221131,g13725.t1,None
-0.012010742,0.084873924,-0.437736715,0.679331628,0.737104887,-8.677968422,g5081.t1,None
0.014984745,0.043455305,0.413944684,0.695594171,0.751565268,-8.68965302,g9938.t1,None
0.917258363,3.625463394,6.991769356,0.000816906,0.003218732,-1.569260037,g12051.t1,None
0.221665323,0.139464784,9.243498171,0.000212802,0.001152112,0.014567102,g7770.t1,None
-1.88997501,5.477987865,-7.988835769,0.000432322,0.001974698,-0.820878234,g5948.t1,Downregulated
-1.667964825,7.766944892,-25.81812128,1.2020955130298e-06,3.27695908006099e-05,6.096913352,g6465.t1,Downregulated
-1.695077742,1.654218849,-4.226679323,0.007756004,0.018658168,-4.18923837,g616.t1,Downregulated
-0.094669473,0.42339135,-1.012961186,0.356286111,0.436585012,-8.231717086,g9006.t1,None
0.527538666,1.231474467,2.938202552,0.0311978,0.057944519,-5.76439351,g8919.t1,None
1.749035818,1.492148344,15.64822518,1.53832039726883e-05,0.00017025,3.114300888,g13942.t1,Upregulated
0.17486065,0.141850154,5.653201972,0.002187067,0.006876966,-2.722344271,g8622.t1,None
-0.775593048,4.898156159,-2.756592306,0.038757165,0.069206648,-6.004088724,g13290.t1,None
0.060962958,0.069447251,2.290463013,0.069088473,0.111464542,-6.631012635,g13484.t1,None
-6.09283905,5.733188891,-24.84656646,1.46260362758564e-06,3.64936186233393e-05,5.869419459,g596.t1,Downregulated
-0.518896231,7.656344239,-7.911300461,0.000453107,0.00204876,-0.876165215,g5189.t1,None
-0.460702307,0.500093175,-5.084214126,0.003514728,0.00999338,-3.274610593,g14104.t1,None
1.23055006,1.498204906,8.251574664,0.000369799,0.001753949,-0.636893882,g2368.t1,Upregulated
0.384798448,0.309497626,7.630131818,0.000539061,0.002344477,-1.080600913,g1302.t1,None
-1.660722599,2.640149718,-7.181293163,0.000719717,0.002924819,-1.420458618,g12462.t1,Downregulated
-1.229365611,3.153105983,-8.410057259,0.000337253,0.001631189,-0.528349207,g11363.t1,Downregulated
0.102768859,0.253315798,1.754961626,0.13792784,0.197620525,-7.349219119,g8049.t1,None
-0.089981408,0.384559454,-1.636726894,0.160920668,0.22430673,-7.502767814,g8017.t1,None
0.652604587,1.90712649,2.578708217,0.048159331,0.083101942,-6.241825454,g2754.t1,None
1.254164303,5.243934543,24.56118459,1.55158015752243e-06,3.78319324857019e-05,5.800839205,g3061.t1,Upregulated
2.300866256,1.419396695,26.73890044,1.00478732470981e-06,2.94558645495719e-05,6.304433417,g13375.t1,Upregulated
0.08711375,0.114664478,2.825229665,0.035685087,0.06464275,-5.913100166,g8412.t1,None
0.181754547,0.153173738,7.033688874,0.000794141,0.003153843,-1.536066134,g5144.t1,None
-0.129683399,3.515377757,-0.41801828,0.692796325,0.749104313,-8.687695642,g829.t1,None
0.920637505,0.647543316,9.978330988,0.000146121,0.000861988,0.458148229,g4384.t1,None
0.334001344,0.34020579,6.822636873,0.000916914,0.003502574,-1.704850063,g14125.t1,None
4.479094359,6.395753726,26.97295641,9.60956073044893e-07,2.84606039011574e-05,6.355993115,g2281.t1,Upregulated
4.041123707,6.836291245,15.67072387,1.52718188433839e-05,0.000169474,3.122859417,g3763.t1,Upregulated
0.207134552,0.161078213,7.105277525,0.000756968,0.003039743,-1.479750305,g6763.t1,None
-0.058125956,0.081505804,-1.859682869,0.120333363,0.176696492,-7.210998664,g13434.t1,None
-0.285212999,0.676839474,-2.469860632,0.055122974,0.09271121,-6.388388711,g5536.t1,None
-2.350534882,7.853746046,-47.02236853,5.55104515752968e-08,5.90910411457312e-06,9.570119669,g10447.t1,Downregulated
0.068047985,0.090970534,2.311242646,0.067291861,0.108993326,-6.602873466,g11829.t1,None
5.434203264,3.164076272,117.337639,5.02765598716615e-10,6.43595829201569e-07,14.01441568,g14074.t1,Upregulated
-0.114169698,0.136291141,-3.365801661,0.019099599,0.038794239,-5.215531913,g6189.t1,None
-0.116602524,0.077007641,-4.537443391,0.005755637,0.014722623,-3.845719028,g12695.t1,None
-0.768010836,0.628759571,-5.413557584,0.002658685,0.008060714,-2.949971172,g11358.t1,None
-0.206023707,1.013030424,-1.044412438,0.342825603,0.422788885,-8.199676686,g9771.t1,None
-0.072117172,0.149161159,-0.756758791,0.48236556,0.557573353,-8.466117965,g5585.t1,None
-1.908002796,6.275478756,-10.3179345,0.000123863,0.000764129,0.653211504,g3014.t1,Downregulated
0.118189231,0.332349097,1.616522305,0.165213665,0.229605143,-7.528684552,g972.t1,None
-4.133609954,8.50336357,-19.50119648,5.03377005924934e-06,7.91187787893746e-05,4.427091799,g9659.t1,Downregulated
1.067466234,1.936905385,5.351489016,0.002799562,0.008390674,-3.010088796,g9115.t1,Upregulated
0.525202349,0.604602855,5.269834542,0.002998362,0.008842583,-3.089921557,g6238.t1,None
0.938453196,2.174608398,7.311468097,0.000660821,0.002739589,-1.320113247,g6732.t1,None
1.070957415,6.908586291,9.861567885,0.000154849,0.0008992,0.389680785,g12790.t1,Upregulated
0.14870935,0.80401063,1.052666328,0.339364342,0.419373226,-8.191162243,g6669.t1,None
0.647571063,3.643037009,2.096227938,0.088569785,0.136821198,-6.893831301,g5279.t1,None
2.856694547,1.689492923,17.76974216,8.07592833882697e-06,0.000106715,3.8723537,g11275.t1,Upregulated
0.046102369,0.207870717,0.848731077,0.433705063,0.51190616,-8.387800425,g2753.t1,None
0.138138044,0.192459013,3.226226774,0.022346415,0.044025721,-5.392063419,g7517.t1,None
0.169010795,0.296691784,3.472269982,0.016979096,0.035170113,-5.082702274,g2438.t1,None
-1.072921824,1.279165242,-3.851934846,0.011322702,0.025384091,-4.622470222,g12099.t1,Downregulated
-0.172857269,1.792322839,-0.667731407,0.533064164,0.605203791,-8.535012155,g11029.t1,None
-1.464292213,3.694683777,-14.47115809,2.28334064477228e-05,0.000224626,2.648899787,g5907.t1,Downregulated
-0.736031972,1.777448277,-2.365000708,0.062871909,0.102890236,-6.530103344,g5870.t1,None
-3.723144436,2.066965933,-68.32008982,8.13087366227425e-09,1.66934233396993e-06,11.57415022,g11209.t1,Downregulated
0.052766247,0.085074692,1.702893934,0.147619475,0.209216874,-7.417209835,g5452.t1,None
0.374118662,0.251503477,10.03482306,0.000142109,0.00084437,0.491012687,g12282.t1,None
-0.692832368,1.304298336,-2.16898473,0.08066667,0.12684055,-6.795487678,g8050.t1,None
-0.140207562,2.893521939,-0.852084968,0.432002724,0.51071954,-8.384814579,g622.t1,None
1.157997022,1.499360068,12.12166742,5.55873847654988e-05,0.000423138,1.5991222,g2476.t1,Upregulated
0.258849969,1.884096402,1.516152766,0.188256189,0.256431727,-7.655775432,g1140.t1,None
-0.294425705,6.913592655,-2.287371673,0.069360099,0.11177755,-6.635199107,g13298.t1,None
0.612718682,0.525310845,11.0774156,8.7099530024122e-05,0.000589585,1.068918851,g1631.t1,None
0.399381954,1.102670862,2.225884763,0.075005996,0.119274544,-6.718468033,g13777.t1,None
-0.327491215,1.187771255,-1.288035418,0.252578204,0.328029928,-7.931792713,g2821.t1,None
-0.437581021,1.343516306,-2.045364491,0.094574675,0.1448159,-6.962429898,g3544.t1,None
-0.54182141,4.34031072,-8.114839311,0.000400896,0.001860138,-0.732003767,g6530.t1,None
1.530292761,4.991148942,16.5424285,1.1610845673705e-05,0.000138191,3.445487621,g125.t1,Upregulated
-0.062809327,0.529228342,-1.136129423,0.305998754,0.385122531,-8.102708686,g1481.t1,None
0.707632308,0.88546297,10.0845087,0.000138687,0.000829602,0.51977839,g5255.t1,None
0.049117471,0.039116411,1.869656875,0.118781334,0.174794911,-7.197745985,g1115.t1,None
-0.455159387,0.260756531,-5.533979351,0.002408272,0.007422607,-2.834707513,g2724.t1,None
0.354438356,0.803584627,8.830758543,0.000266012,0.00136333,-0.248641842,g5503.t1,None
-1.063647218,2.86847745,-5.956948511,0.001722818,0.005705257,-2.443693317,g9885.t1,Downregulated
-0.101671064,0.164177417,-1.332083462,0.238747897,0.312747529,-7.88012558,g9243.t1,None
0.228507983,0.183341091,4.960972967,0.003914868,0.010855162,-3.399750857,g5518.t1,None
0.014494545,0.213454285,0.31756101,0.763293149,0.810142999,-8.730658929,g8647.t1,None
1.660354396,7.577614943,20.03146697,4.39106687452114e-06,7.21649299509905e-05,4.587123554,g12939.t1,Upregulated
0.538172855,0.297183709,13.28121485,3.51674276067949e-05,0.000300137,2.139484374,g13816.t1,None
-0.005623791,0.28539441,-0.086687778,0.934190239,0.949703886,-8.785795322,g12023.t1,None
0.461685054,0.731700935,4.658975407,0.005140576,0.013447905,-3.715174282,g199.t1,None
0.629076531,0.415294577,6.028546045,0.001630857,0.005474907,-2.379555799,g7080.t2,None
0.150812692,0.450197528,3.675474755,0.013630795,0.029596757,-4.833729592,g6682.t1,None
0.090880304,1.633027816,0.568061542,0.593870589,0.661480087,-8.603436783,g10523.t1,None
-1.643010934,6.339782023,-13.06259651,3.82239803052014e-05,0.000318884,2.041139922,g3728.t1,Downregulated
0.133681574,0.232102325,2.659888105,0.043590382,0.076357949,-6.133016407,g9291.t1,None
1.364288267,7.740445444,5.65619337,0.00218183,0.00686612,-2.719547073,g4985.t1,Upregulated
-0.054070915,0.271553745,-1.428155077,0.21098404,0.281825754,-7.764601501,g11708.t1,None
0.37231413,0.714130419,4.903569477,0.004119168,0.011293892,-3.458738459,g4112.t1,None
-0.390697028,0.497064149,-2.04864295,0.094175079,0.144280729,-6.958013114,g1512.t1,None
0.674069382,8.38756587,4.727558601,0.004827183,0.012773077,-3.642429147,g3205.t1,None
-0.035575423,0.638167647,-0.800423152,0.458788536,0.535369464,-8.429806941,g4461.t1,None
-1.401270735,2.798450465,-8.256739864,0.000368681,0.001750133,-0.633327853,g6215.t1,Downregulated
1.256145053,4.264681649,3.722699574,0.012964433,0.02842307,-4.776737815,g7102.t1,Upregulated
0.286626953,3.511433173,0.878774885,0.41863687,0.498719406,-8.3607401,g9202.t1,None
-0.049052086,0.618941612,-0.5345621,0.615221991,0.68088113,-8.624256845,g6779.t1,None
0.241996786,0.435569226,7.161011976,0.00072944,0.002957031,-1.436227189,g5180.t1,None
0.154096935,0.109155286,3.57439676,0.015192166,0.032287205,-4.956819035,g9782.t1,None
0.154272904,0.267488204,1.834775887,0.124300025,0.181572281,-7.24403134,g5491.t1,None
0.00869965,0.095366619,0.18074679,0.863466048,0.895167132,-8.770837156,g9265.t1,None
0.377464427,0.84492847,4.426688819,0.006391262,0.015992485,-3.96653314,g5676.t1,None
0.334496229,0.199074159,10.61548039,0.000107603,0.000689835,0.819338919,g8353.t1,None
1.878766488,3.930573229,20.32620252,4.07621999991397e-06,6.92623955150095e-05,4.674234424,g12707.t1,Upregulated
0.040086586,0.044147219,1.571285806,0.175237025,0.241524796,-7.586320597,g1634.t1,None
0.019767591,0.039895863,0.523684449,0.622249772,0.687470236,-8.630774203,g1517.t1,None
-0.035670719,0.639336925,-0.300851083,0.775298784,0.820447992,-8.736715215,g12733.t1,None
0.441762089,4.749054791,2.230561496,0.074559845,0.118679742,-6.712135268,g734.t1,None
0.277672711,0.539997923,3.016010293,0.028472219,0.053766339,-5.662804723,g3675.t1,None
1.406111305,4.43311525,4.790133363,0.004560413,0.01220737,-3.576632288,Mtet_Pt_psbJ,Upregulated
0.047062053,2.277644336,0.193674958,0.853839797,0.887503455,-8.767967042,g13315.t1,None
0.040846076,1.003489707,0.240143523,0.819487773,0.858223673,-8.756043019,g837.t1,None
0.612548109,0.521222977,3.960097275,0.010129501,0.023163394,-4.495274307,g12618.t1,None
0.131361785,0.073446522,4.395857522,0.006582375,0.016333415,-4.000481111,g14119.t1,None
0.722582587,0.917782634,4.756719107,0.004700677,0.012507275,-3.611699124,g13000.t1,None
1.829585736,2.410331383,8.657765723,0.000292912,0.00146596,-0.362211959,g3815.t1,Upregulated
0.485436715,0.260261106,14.45095096,2.29948653941281e-05,0.000225275,2.640592315,g5417.t1,None
-0.104473708,0.358817871,-0.774630249,0.472612191,0.548114058,-8.451450702,g3413.t1,None
-1.000456539,1.825513634,-6.303864772,0.001326918,0.004645221,-2.138187664,g7856.t1,Downregulated
0.184669304,0.274911009,3.65349292,0.013954197,0.030185187,-4.86037028,g1185.t1,None
-2.698608163,6.084310083,-21.70420756,2.91761575041414e-06,5.45679400333138e-05,5.065229394,g5312.t1,Downregulated
-0.33739579,1.051190458,-1.703587846,0.147485937,0.209112042,-7.41630736,g10479.t1,None
0.049711606,2.318348491,0.185117327,0.860208686,0.892432623,-8.769888756,g2621.t1,None
0.108427958,0.093924846,3.829023531,0.01159561,0.02590016,-4.649637709,g13888.t1,None
0.010812904,0.037031157,0.405558763,0.701370968,0.7562466,-8.693625971,g10453.t1,None
0.335710326,2.80870124,3.881128725,0.010985522,0.024748571,-4.587966716,g13634.t1,None
0.327242174,0.204908198,7.660315886,0.000528963,0.002306655,-1.058351541,g1076.t1,None
-0.054141903,0.292781121,-0.851643549,0.432226485,0.510736547,-8.385208065,g12298.t1,None
0.521591968,0.702347994,8.150058526,0.0003926,0.001829751,-0.707374691,g5579.t1,None
-0.210032234,3.394310963,-0.483265891,0.6487576,0.710531825,-8.653928635,g112.t1,None
-0.141527137,1.834876266,-0.47662688,0.653169727,0.71436951,-8.657570014,g4613.t1,None
0.152512996,0.333968554,4.379004078,0.006689626,0.016556644,-4.019096795,g1274.t1,None
0.31479128,0.325276292,5.728266875,0.00205997,0.006561493,-2.652475574,g5872.t1,None
